Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
28/12/14,2014,Stoke,West Brom,1.91,3.6,4.5,2.0,0.0,H,1,2,4,6,0,1,38,12,0,2,2,5,0,1,38,12
28/12/14,2014,Southampton,Chelsea,4.75,3.75,1.83,1.0,1.0,D,1,2,4,5,1,1,67,11,1,1,3,2,1,0,67,11
28/12/14,2014,QPR,Crystal Palace,2.38,3.4,3.25,0.0,0.0,D,3,0,8,4,1,0,56,22,0,1,1,4,0,1,56,22
28/12/14,2014,Newcastle,Everton,2.9,3.4,2.6,3.0,2.0,H,2,1,3,2,0,0,50,25,0,3,1,6,0,1,50,25
28/12/14,2014,Man City,Burnley,1.18,8.0,19.0,2.0,2.0,D,3,0,6,1,1,0,75,12,1,2,3,5,0,1,75,12
28/12/14,2014,Hull,Leicester,2.25,3.4,3.5,0.0,1.0,A,0,2,1,3,0,0,12,38,0,3,3,7,0,1,12,38
28/12/14,2014,Aston Villa,Sunderland,2.35,3.3,3.4,0.0,0.0,D,1,0,4,3,0,0,25,38,1,0,1,0,0,0,25,38
26/12/14,2014,West Brom,Man City,6.5,4.5,1.53,1.0,3.0,A,1,2,2,3,0,0,22,33,3,0,8,1,2,0,22,33
26/12/14,2014,Swansea,Aston Villa,1.75,3.75,5.25,1.0,0.0,H,1,1,4,3,1,0,56,22,1,1,2,2,0,0,56,22
26/12/14,2014,Sunderland,Hull,2.05,3.4,4.2,1.0,3.0,A,0,1,2,5,0,1,11,67,0,2,1,6,0,2,11,67
26/12/14,2014,Man United,Newcastle,1.4,5.0,9.0,3.0,1.0,H,3,0,8,1,2,0,78,11,0,2,2,6,0,1,78,11
26/12/14,2014,Leicester,Tottenham,3.8,3.6,2.05,1.0,2.0,A,0,2,1,4,0,1,12,50,2,1,4,5,0,1,12,50
26/12/14,2014,Everton,Stoke,1.83,3.6,5.0,0.0,1.0,A,2,0,6,3,1,0,38,38,0,2,2,4,0,0,38,38
26/12/14,2014,Crystal Palace,Southampton,3.75,3.4,2.15,1.0,3.0,A,1,1,4,3,1,0,25,25,0,2,1,3,0,0,25,25
26/12/14,2014,Chelsea,West Ham,1.33,5.75,10.0,2.0,0.0,H,3,0,7,0,3,0,100,0,1,1,4,4,0,0,100,0
26/12/14,2014,Burnley,Liverpool,4.75,3.8,1.8,0.0,1.0,A,1,0,3,2,0,0,22,44,1,2,4,7,1,2,22,44
26/12/14,2014,Arsenal,QPR,1.29,6.0,13.0,2.0,1.0,H,2,1,6,3,1,0,50,38,0,3,1,6,0,2,50,38
22/12/14,2014,Stoke,Chelsea,6.25,4.0,1.62,0.0,2.0,A,1,1,6,6,0,0,43,14,1,1,3,3,0,0,43,14
21/12/14,2014,Newcastle,Sunderland,2.05,3.5,4.0,0.0,1.0,A,3,0,4,1,0,0,57,29,1,0,3,1,1,0,57,29
21/12/14,2014,Liverpool,Arsenal,2.8,3.5,2.6,2.0,2.0,D,1,1,2,2,0,0,38,38,1,2,4,5,0,0,38,38
20/12/14,2014,West Ham,Leicester,1.75,3.9,5.0,2.0,0.0,H,2,0,4,1,1,0,62,12,0,3,3,7,0,1,62,12
20/12/14,2014,Tottenham,Burnley,1.5,4.5,7.5,2.0,1.0,H,1,1,3,3,0,0,38,12,1,2,2,6,0,2,38,12
20/12/14,2014,Southampton,Everton,2.45,3.5,3.0,3.0,0.0,H,1,2,3,5,1,1,62,12,0,2,2,4,0,0,62,12
20/12/14,2014,QPR,West Brom,2.45,3.3,3.2,3.0,2.0,H,2,0,7,4,1,0,50,25,1,1,1,2,0,1,50,25
20/12/14,2014,Man City,Crystal Palace,1.29,6.0,12.0,3.0,0.0,H,3,0,4,1,0,0,71,14,0,1,1,2,0,0,71,14
20/12/14,2014,Hull,Swansea,3.1,3.3,2.5,0.0,1.0,A,0,2,1,3,0,0,14,43,0,2,2,5,0,1,14,43
20/12/14,2014,Aston Villa,Man United,6.25,4.0,1.62,1.0,1.0,D,1,1,4,4,0,0,29,29,2,1,4,3,0,0,29,29
15/12/14,2014,Everton,QPR,1.45,4.5,8.5,3.0,1.0,H,1,0,3,2,0,0,29,43,0,3,1,5,0,1,29,43
14/12/14,2014,Swansea,Tottenham,2.5,3.4,3.0,1.0,2.0,A,2,0,5,2,1,0,62,25,2,1,4,5,0,1,62,25
14/12/14,2014,Man United,Liverpool,1.8,3.8,4.75,3.0,0.0,H,3,0,6,1,1,0,75,12,1,2,4,5,1,1,75,12
13/12/14,2014,West Brom,Aston Villa,2.15,3.4,3.8,1.0,0.0,H,0,3,1,5,0,1,12,38,1,0,2,1,0,0,12,38
13/12/14,2014,Sunderland,West Ham,2.95,3.4,2.55,1.0,1.0,D,0,1,2,5,0,1,12,62,1,1,5,5,0,0,12,62
13/12/14,2014,Leicester,Man City,7.0,4.75,1.5,0.0,1.0,A,0,2,1,4,0,1,14,57,2,0,9,3,2,0,14,57
13/12/14,2014,Crystal Palace,Stoke,2.6,3.25,3.0,1.0,1.0,D,1,2,4,5,1,1,29,14,1,2,3,4,0,0,29,14
13/12/14,2014,Chelsea,Hull,1.18,8.0,18.0,2.0,0.0,H,3,0,7,1,2,0,100,0,0,2,1,5,0,1,100,0
13/12/14,2014,Burnley,Southampton,5.5,3.75,1.73,1.0,0.0,H,1,0,3,2,0,0,12,50,1,1,2,2,0,0,12,50
13/12/14,2014,Arsenal,Newcastle,1.44,4.75,8.0,4.0,1.0,H,2,1,5,2,1,0,43,43,1,1,3,2,1,0,43,43
08/12/14,2014,Southampton,Man United,2.8,3.4,2.7,1.0,2.0,A,2,1,3,3,1,1,71,14,1,1,4,4,0,0,71,14
07/12/14,2014,West Ham,Swansea,2.35,3.4,3.25,3.0,1.0,H,2,0,3,1,0,0,57,14,0,2,2,4,0,0,57,14
07/12/14,2014,Aston Villa,Leicester,2.4,3.4,3.2,2.0,1.0,H,0,2,2,5,0,1,17,33,0,3,2,7,0,2,17,33
06/12/14,2014,Tottenham,Crystal Palace,1.6,4.2,6.0,0.0,0.0,D,1,2,4,5,0,0,43,0,0,1,3,4,0,0,43,0
06/12/14,2014,Stoke,Arsenal,4.0,3.6,2.0,3.0,2.0,H,1,1,5,5,0,0,33,17,2,1,4,2,1,0,33,17
06/12/14,2014,QPR,Burnley,2.05,3.5,4.0,2.0,0.0,H,2,0,7,4,1,0,43,29,1,1,4,6,0,1,43,29
06/12/14,2014,Newcastle,Chelsea,7.0,4.33,1.53,2.0,1.0,H,3,0,3,0,0,0,50,33,1,0,3,2,0,0,50,33
06/12/14,2014,Man City,Everton,1.5,4.75,7.0,1.0,0.0,H,3,0,7,2,1,0,67,17,1,1,5,4,1,0,67,17
06/12/14,2014,Liverpool,Sunderland,1.5,4.5,7.5,0.0,0.0,D,1,1,2,2,0,0,43,29,1,1,3,9,1,1,43,29
06/12/14,2014,Hull,West Brom,2.45,3.3,3.2,0.0,0.0,D,1,2,3,3,1,0,17,33,1,2,2,4,0,1,17,33
03/12/14,2014,Sunderland,Man City,7.5,4.5,1.5,1.0,4.0,A,0,1,1,3,0,1,14,71,1,1,6,4,1,0,14,71
03/12/14,2014,Everton,Hull,1.53,4.33,7.0,1.0,1.0,D,2,0,5,1,1,0,33,33,0,2,0,4,0,1,33,33
03/12/14,2014,Chelsea,Tottenham,1.4,5.0,9.0,3.0,0.0,H,3,0,6,1,2,0,100,0,2,1,5,6,0,1,100,0
03/12/14,2014,Arsenal,Southampton,1.8,3.75,5.0,1.0,0.0,H,1,1,6,4,1,0,33,50,1,1,2,2,0,0,33,50
02/12/14,2014,West Brom,West Ham,2.5,3.4,3.0,1.0,2.0,A,0,2,2,5,0,1,14,43,1,1,6,5,1,0,14,43
02/12/14,2014,Swansea,QPR,1.73,3.8,5.5,2.0,0.0,H,2,0,5,2,1,0,57,29,0,3,1,5,0,1,57,29
02/12/14,2014,Man United,Stoke,1.45,4.5,8.5,2.0,1.0,H,2,0,5,1,1,0,71,14,1,2,2,3,0,0,71,14
02/12/14,2014,Leicester,Liverpool,3.8,3.6,2.05,1.0,3.0,A,0,1,2,3,0,0,17,67,1,2,4,6,0,1,17,67
02/12/14,2014,Crystal Palace,Aston Villa,2.1,3.4,4.0,0.0,1.0,A,1,2,5,6,1,1,33,17,0,1,1,3,0,1,33,17
02/12/14,2014,Burnley,Newcastle,2.8,3.3,2.75,1.0,1.0,D,1,1,3,4,0,1,14,43,2,1,4,2,1,0,14,43
30/11/14,2014,Tottenham,Everton,2.25,3.6,3.25,2.0,1.0,H,1,2,3,4,0,0,33,0,1,1,5,4,1,0,33,0
30/11/14,2014,Southampton,Man City,3.2,3.6,2.3,0.0,3.0,A,3,0,11,0,2,0,83,17,1,1,5,4,1,0,83,17
29/11/14,2014,West Ham,Newcastle,2.15,3.5,3.6,1.0,0.0,H,2,0,4,1,1,0,50,17,2,0,6,3,1,0,50,17
29/11/14,2014,West Brom,Arsenal,4.5,3.8,1.85,0.0,1.0,A,0,1,4,6,0,1,17,50,1,2,3,4,1,1,17,50
29/11/14,2014,Swansea,Crystal Palace,1.8,3.75,5.0,1.0,1.0,D,2,0,6,3,1,0,67,17,0,2,2,5,0,1,67,17
29/11/14,2014,Sunderland,Chelsea,9.0,5.0,1.4,0.0,0.0,D,1,1,4,4,1,1,17,67,2,0,5,3,0,0,17,67
29/11/14,2014,QPR,Leicester,2.38,3.4,3.25,3.0,2.0,H,1,1,6,5,1,0,33,33,0,3,0,5,0,2,33,33
29/11/14,2014,Man United,Hull,1.33,5.75,10.0,3.0,0.0,H,2,0,4,2,0,0,67,17,0,1,2,3,0,0,67,17
29/11/14,2014,Liverpool,Stoke,1.73,4.0,5.0,1.0,0.0,H,1,1,3,3,0,0,33,33,1,2,3,5,0,1,33,33
29/11/14,2014,Burnley,Aston Villa,2.15,3.4,3.75,1.0,1.0,D,1,2,3,6,0,2,17,33,0,2,0,5,0,2,17,33
24/11/14,2014,Aston Villa,Southampton,5.25,3.75,1.75,1.0,1.0,D,0,3,1,7,0,2,20,20,2,1,2,1,0,0,20,20
23/11/14,2014,Hull,Tottenham,3.6,3.4,2.2,1.0,2.0,A,1,2,4,5,1,1,20,40,1,1,4,6,0,1,20,40
23/11/14,2014,Crystal Palace,Liverpool,4.33,3.7,1.91,3.0,1.0,H,1,2,4,5,1,1,20,20,1,2,4,6,0,1,20,20
22/11/14,2014,Stoke,Burnley,1.7,3.8,5.75,1.0,2.0,A,2,0,5,3,0,0,40,20,0,2,2,9,0,2,40,20
22/11/14,2014,Newcastle,QPR,1.83,3.75,4.75,1.0,0.0,H,2,0,4,2,0,0,40,40,0,3,2,6,0,1,40,40
22/11/14,2014,Man City,Swansea,1.4,5.25,8.5,2.0,1.0,H,2,0,6,2,1,0,60,20,0,1,1,2,0,0,60,20
22/11/14,2014,Leicester,Sunderland,2.1,3.5,3.8,0.0,0.0,D,1,1,7,6,1,0,20,60,1,1,3,9,1,1,20,60
22/11/14,2014,Everton,West Ham,1.85,3.8,4.5,2.0,1.0,H,1,1,5,3,1,0,20,40,1,1,6,5,1,0,20,40
22/11/14,2014,Chelsea,West Brom,1.25,6.5,15.0,2.0,0.0,H,3,0,7,1,2,0,100,0,2,1,3,2,0,0,100,0
22/11/14,2014,Arsenal,Man United,2.15,3.6,3.5,1.0,2.0,A,1,0,6,3,1,0,40,60,0,2,5,8,0,1,40,60
09/11/14,2014,West Brom,Newcastle,2.3,3.5,3.3,0.0,2.0,A,1,0,8,4,1,0,20,60,1,1,4,4,0,0,20,60
09/11/14,2014,Tottenham,Stoke,1.7,4.0,5.5,1.0,2.0,A,1,2,2,3,0,0,40,0,0,2,3,6,0,1,40,0
09/11/14,2014,Swansea,Arsenal,3.75,3.5,2.1,2.0,1.0,H,1,1,4,3,1,0,60,20,2,1,5,2,2,1,60,20
09/11/14,2014,Sunderland,Everton,4.0,3.5,2.05,1.0,1.0,D,1,1,3,3,1,1,20,60,1,1,5,4,1,0,20,60
08/11/14,2014,West Ham,Aston Villa,1.75,3.75,5.5,0.0,0.0,D,3,0,7,2,2,0,60,0,0,3,0,8,0,3,60,0
08/11/14,2014,Southampton,Leicester,1.44,4.75,8.0,2.0,0.0,H,3,0,11,1,1,0,80,20,0,3,0,5,0,2,80,20
08/11/14,2014,QPR,Man City,7.0,4.75,1.5,2.0,2.0,D,1,1,6,5,1,0,40,20,2,1,7,4,2,0,40,20
08/11/14,2014,Man United,Crystal Palace,1.3,6.0,11.0,1.0,0.0,H,2,0,5,3,0,0,60,20,1,1,5,6,0,1,60,20
08/11/14,2014,Liverpool,Chelsea,3.4,3.4,2.3,1.0,2.0,A,1,0,3,2,0,0,40,40,1,0,4,3,0,0,40,40
08/11/14,2014,Burnley,Hull,2.5,3.4,3.0,1.0,0.0,H,0,2,2,6,0,2,0,40,0,0,4,4,0,0,0,40
03/11/14,2014,Crystal Palace,Sunderland,2.1,3.5,3.8,1.0,3.0,A,1,1,3,2,1,0,25,25,0,2,0,9,0,1,25,25
02/11/14,2014,Man City,Man United,1.91,3.75,4.33,1.0,0.0,H,1,1,5,3,1,0,50,25,0,1,5,7,0,1,50,25
02/11/14,2014,Aston Villa,Tottenham,3.75,3.6,2.1,1.0,2.0,A,1,2,2,6,0,2,25,25,0,1,4,7,0,1,25,25
01/11/14,2014,Stoke,West Ham,2.38,3.4,3.25,2.0,2.0,D,2,1,3,2,0,0,50,0,1,1,6,5,1,0,50,0
01/11/14,2014,Newcastle,Liverpool,3.8,3.75,2.0,1.0,0.0,H,1,0,6,5,0,0,25,50,2,1,7,5,1,1,25,50
01/11/14,2014,Leicester,West Brom,2.3,3.5,3.3,0.0,1.0,A,1,0,8,6,1,0,25,75,1,2,2,5,0,1,25,75
01/11/14,2014,Hull,Southampton,3.8,3.6,2.05,0.0,1.0,A,1,1,6,6,1,1,25,50,2,1,4,2,1,0,25,50
01/11/14,2014,Everton,Swansea,1.75,3.8,5.25,0.0,0.0,D,1,2,8,9,1,1,25,25,0,2,3,6,0,1,25,25
01/11/14,2014,Chelsea,QPR,1.17,8.5,21.0,2.0,1.0,H,3,0,9,2,3,0,100,0,0,3,1,8,0,2,100,0
01/11/14,2014,Arsenal,Burnley,1.25,6.5,14.0,3.0,0.0,H,0,0,5,5,0,0,25,75,0,1,2,6,0,1,25,75
27/10/14,2014,QPR,Aston Villa,2.38,3.25,3.4,2.0,0.0,H,1,1,5,5,0,0,25,25,1,2,1,6,0,2,25,25
26/10/14,2014,Tottenham,Newcastle,1.75,3.9,5.0,1.0,2.0,A,1,2,1,4,0,1,50,0,0,2,2,7,0,1,50,0
26/10/14,2014,Man United,Chelsea,2.88,3.6,2.5,1.0,1.0,D,3,0,8,2,1,0,75,0,2,0,9,5,1,0,75,0
26/10/14,2014,Burnley,Everton,4.75,3.75,1.83,1.0,3.0,A,0,1,1,3,0,1,0,50,1,1,4,3,1,0,0,50
25/10/14,2014,West Ham,Man City,6.5,4.5,1.55,2.0,1.0,H,2,1,6,4,2,1,50,0,2,0,8,4,2,0,50,0
25/10/14,2014,West Brom,Crystal Palace,1.91,3.6,4.5,2.0,2.0,D,1,1,6,4,1,1,25,50,1,1,6,7,0,1,25,50
25/10/14,2014,Swansea,Leicester,1.95,3.7,4.2,2.0,0.0,H,1,1,5,3,1,0,50,25,1,2,1,3,0,1,50,25
25/10/14,2014,Sunderland,Arsenal,5.5,3.8,1.73,0.0,2.0,A,1,0,5,3,1,0,25,75,1,1,4,3,1,1,25,75
25/10/14,2014,Southampton,Stoke,1.65,4.0,6.0,1.0,0.0,H,3,0,14,1,2,0,75,25,1,1,4,5,0,1,75,25
25/10/14,2014,Liverpool,Hull,1.44,4.75,8.0,0.0,0.0,D,1,1,3,3,0,0,50,25,0,1,5,6,0,0,50,25
20/10/14,2014,West Brom,Man United,5.0,4.0,1.75,2.0,2.0,D,1,1,6,4,1,1,33,33,0,1,4,6,0,1,33,33
19/10/14,2014,Stoke,Swansea,2.5,3.3,3.1,2.0,1.0,H,1,2,1,2,0,0,33,0,1,1,4,5,0,1,33,0
19/10/14,2014,QPR,Liverpool,6.0,4.2,1.6,2.0,3.0,A,1,1,3,3,0,0,33,33,1,2,5,6,1,2,33,33
18/10/14,2014,Southampton,Sunderland,1.57,4.0,7.0,8.0,0.0,H,2,0,6,1,1,0,67,33,0,1,2,3,0,0,67,33
18/10/14,2014,Newcastle,Leicester,2.25,3.6,3.3,1.0,0.0,H,0,1,5,7,0,1,0,67,1,2,1,4,0,2,0,67
18/10/14,2014,Man City,Tottenham,1.45,4.75,8.0,4.0,1.0,H,1,1,4,3,1,0,33,33,1,0,4,3,0,0,33,33
18/10/14,2014,Everton,Aston Villa,1.6,4.0,6.5,3.0,0.0,H,0,2,7,11,0,1,0,33,2,1,2,3,0,1,0,33
18/10/14,2014,Crystal Palace,Chelsea,8.5,4.75,1.44,1.0,2.0,A,1,1,3,3,1,1,33,33,2,0,10,5,2,0,33,33
18/10/14,2014,Burnley,West Ham,2.8,3.4,2.7,1.0,3.0,A,0,1,1,3,0,1,0,67,1,1,6,5,1,0,0,67
18/10/14,2014,Arsenal,Hull,1.4,5.0,9.0,2.0,2.0,D,1,0,5,4,0,0,33,67,1,1,4,4,0,0,33,67
05/10/14,2014,West Ham,QPR,1.91,3.6,4.5,2.0,0.0,H,1,2,4,5,1,1,33,0,0,3,1,10,0,2,33,0
05/10/14,2014,Tottenham,Southampton,2.2,3.5,3.5,1.0,0.0,H,1,2,4,4,1,1,33,0,2,1,5,3,1,0,33,0
05/10/14,2014,Man United,Everton,1.67,4.2,5.25,2.0,1.0,H,2,1,7,3,1,0,67,0,1,0,5,3,1,0,67,0
05/10/14,2014,Chelsea,Arsenal,1.67,4.2,5.25,2.0,0.0,H,3,0,9,2,3,0,100,0,1,0,6,3,1,0,100,0
04/10/14,2014,Swansea,Newcastle,1.91,3.7,4.33,2.0,2.0,D,2,1,4,1,1,0,67,0,0,2,0,5,0,1,67,0
04/10/14,2014,Sunderland,Stoke,2.55,3.25,3.1,3.0,1.0,H,0,0,3,3,0,0,0,100,1,0,4,3,0,0,0,100
04/10/14,2014,Liverpool,West Brom,1.44,5.0,7.5,2.0,1.0,H,1,1,3,3,0,0,33,33,1,1,1,3,0,1,33,33
04/10/14,2014,Leicester,Burnley,1.8,3.75,5.0,2.0,2.0,D,1,0,8,6,1,0,33,67,0,2,0,5,0,1,33,67
04/10/14,2014,Hull,Crystal Palace,2.1,3.5,3.8,2.0,0.0,H,0,1,5,7,0,1,0,67,1,1,7,7,0,0,0,67
04/10/14,2014,Aston Villa,Man City,7.5,4.5,1.5,0.0,2.0,A,1,1,2,4,0,1,33,33,2,0,8,4,2,0,33,33
11/05/14,2013,West Brom,Stoke,2.1,3.6,3.75,1.0,2.0,A,1,0,7,6,0,0,22,50,1,1,5,5,1,1,22,50
11/05/14,2013,Tottenham,Aston Villa,1.5,4.5,7.5,3.0,0.0,H,3,0,11,4,2,0,56,17,0,3,1,9,0,2,56,17
11/05/14,2013,Sunderland,Swansea,2.3,3.4,3.4,1.0,3.0,A,2,1,6,1,2,0,28,17,1,1,4,4,0,0,28,17
11/05/14,2013,Southampton,Man United,2.63,3.5,2.8,1.0,1.0,D,2,1,6,1,2,0,44,28,2,1,6,2,2,1,44,28
11/05/14,2013,Norwich,Arsenal,4.5,3.8,1.85,0.0,2.0,A,1,2,4,4,1,0,33,33,1,2,3,9,1,2,33,33
11/05/14,2013,Man City,West Ham,1.17,9.0,17.0,2.0,0.0,H,2,0,9,3,2,0,89,6,1,2,3,5,0,1,89,6
11/05/14,2013,Liverpool,Newcastle,1.22,7.5,13.0,2.0,1.0,H,2,1,7,4,1,1,83,6,0,3,0,8,0,2,83,6
11/05/14,2013,Hull,Everton,4.0,3.6,2.0,0.0,2.0,A,2,1,3,3,1,1,39,22,2,1,4,3,1,1,39,22
11/05/14,2013,Fulham,Crystal Palace,2.63,3.5,2.8,2.0,2.0,D,1,1,4,5,0,1,28,11,3,0,7,2,1,0,28,11
11/05/14,2013,Cardiff,Chelsea,8.0,4.75,1.44,1.0,2.0,A,0,2,4,10,0,2,28,28,2,1,3,1,1,0,28,28
07/05/14,2013,Sunderland,West Brom,2.1,3.2,4.2,2.0,0.0,H,1,2,5,3,1,0,24,18,1,2,2,4,0,1,24,18
07/05/14,2013,Man City,Aston Villa,1.14,9.5,21.0,4.0,0.0,H,2,0,9,4,2,0,88,6,0,3,2,9,0,2,88,6
06/05/14,2013,Man United,Hull,1.36,5.5,9.0,3.0,1.0,H,2,1,8,2,2,0,44,17,0,2,3,6,0,1,44,17
05/05/14,2013,Crystal Palace,Liverpool,9.0,5.0,1.4,3.0,3.0,D,2,1,2,2,0,1,44,11,3,0,11,6,1,0,44,11
04/05/14,2013,Chelsea,Norwich,1.2,7.5,17.0,0.0,0.0,D,2,1,10,2,2,0,83,11,0,3,0,8,0,2,83,11
04/05/14,2013,Arsenal,West Brom,1.29,6.0,13.0,1.0,0.0,H,2,0,7,2,2,0,67,28,1,2,2,5,0,2,67,28
03/05/14,2013,West Ham,Tottenham,4.33,3.75,1.91,2.0,0.0,H,1,2,3,4,0,0,33,17,1,1,4,7,0,1,33,17
03/05/14,2013,Swansea,Southampton,2.5,3.4,3.0,0.0,1.0,A,2,1,7,2,2,0,33,28,0,2,3,7,0,1,33,28
03/05/14,2013,Stoke,Fulham,2.3,3.6,3.25,4.0,1.0,H,2,1,2,1,0,0,50,33,1,2,3,9,0,2,50,33
03/05/14,2013,Newcastle,Cardiff,2.05,3.6,3.8,3.0,0.0,H,0,3,1,9,0,2,39,17,1,1,4,7,0,1,39,17
03/05/14,2013,Man United,Sunderland,1.36,5.75,8.5,0.0,1.0,A,2,1,8,4,2,1,47,18,1,1,5,8,0,1,47,18
03/05/14,2013,Everton,Man City,5.0,4.0,1.75,2.0,3.0,A,2,1,7,3,2,0,72,17,1,1,5,4,1,0,72,17
03/05/14,2013,Aston Villa,Hull,2.5,3.3,3.1,3.0,1.0,H,0,2,2,6,0,1,28,17,0,2,3,5,0,0,28,17
28/04/14,2013,Arsenal,Newcastle,1.29,6.0,12.0,3.0,0.0,H,1,0,6,4,1,0,65,29,0,3,0,6,0,1,65,29
27/04/14,2013,Sunderland,Cardiff,1.91,3.75,4.33,4.0,0.0,H,0,2,1,3,0,0,19,19,1,1,5,5,0,0,19,19
27/04/14,2013,Liverpool,Chelsea,1.67,4.2,5.25,0.0,2.0,A,3,0,9,3,1,0,88,6,1,2,1,2,0,0,88,6
27/04/14,2013,Crystal Palace,Man City,7.5,5.0,1.44,0.0,2.0,A,2,1,2,1,0,0,47,12,1,1,6,4,1,0,47,12
26/04/14,2013,West Brom,West Ham,1.91,3.75,4.33,1.0,0.0,H,0,1,6,9,0,1,18,53,1,2,4,7,0,2,18,53
26/04/14,2013,Swansea,Aston Villa,1.7,3.75,6.0,4.0,1.0,H,1,2,4,3,1,0,29,29,0,3,1,6,0,1,29,29
26/04/14,2013,Stoke,Tottenham,3.2,3.4,2.38,0.0,1.0,A,3,0,5,1,1,0,53,35,0,2,3,11,0,2,53,35
26/04/14,2013,Southampton,Everton,2.8,3.5,2.6,2.0,0.0,H,2,1,8,3,2,0,41,29,3,0,7,1,2,0,41,29
26/04/14,2013,Man United,Norwich,1.36,5.25,9.5,4.0,0.0,H,1,2,4,7,1,2,44,19,0,3,2,8,0,2,44,19
26/04/14,2013,Fulham,Hull,2.3,3.4,3.4,2.0,2.0,D,2,1,3,3,0,1,29,6,1,2,5,3,1,0,29,6
21/04/14,2013,Man City,West Brom,1.2,7.0,11.0,3.0,1.0,H,2,0,11,3,2,0,88,6,2,1,3,3,0,1,88,6
20/04/14,2013,Norwich,Liverpool,8.5,5.0,1.33,2.0,3.0,A,1,1,3,2,1,0,35,35,3,0,11,4,2,0,35,35
20/04/14,2013,Hull,Arsenal,4.5,3.6,1.8,0.0,3.0,A,2,1,3,2,1,1,41,24,1,2,1,9,0,2,41,24
20/04/14,2013,Everton,Man United,2.4,3.4,2.8,2.0,0.0,H,2,1,8,5,1,0,71,18,3,0,9,0,3,0,71,18
19/04/14,2013,West Ham,Crystal Palace,2.2,3.2,3.4,0.0,1.0,A,1,2,3,5,0,1,35,18,2,1,6,3,1,0,35,18
19/04/14,2013,Tottenham,Fulham,1.5,4.2,6.5,3.0,1.0,H,2,1,8,4,1,0,53,18,1,2,3,9,0,2,53,18
19/04/14,2013,Newcastle,Swansea,2.63,3.3,2.6,1.0,2.0,A,1,2,1,7,0,2,41,18,0,2,4,6,0,0,41,18
19/04/14,2013,Chelsea,Sunderland,1.18,7.0,13.0,1.0,2.0,A,3,0,13,0,3,0,88,12,0,2,4,9,0,1,88,12
19/04/14,2013,Cardiff,Stoke,2.38,3.2,3.0,1.0,1.0,D,1,2,6,10,1,2,29,24,1,1,5,5,1,1,29,24
19/04/14,2013,Aston Villa,Southampton,3.4,3.4,2.1,0.0,0.0,D,1,2,3,6,0,1,29,12,1,2,4,7,0,1,29,12
16/04/14,2013,Man City,Sunderland,1.17,9.0,17.0,2.0,2.0,D,3,0,10,1,2,0,93,0,0,3,2,9,0,2,93,0
16/04/14,2013,Everton,Crystal Palace,1.4,4.75,10.0,2.0,3.0,A,3,0,8,3,1,0,75,19,1,1,3,1,1,0,75,19
15/04/14,2013,Arsenal,West Ham,1.4,5.0,9.0,3.0,1.0,H,1,0,7,4,1,0,62,31,1,2,3,5,0,1,62,31
13/04/14,2013,Swansea,Chelsea,5.0,3.6,1.83,0.0,1.0,A,1,1,5,3,1,0,31,31,1,2,3,3,1,0,31,31
13/04/14,2013,Liverpool,Man City,2.45,3.7,2.9,3.0,2.0,H,3,0,10,4,1,0,88,6,2,0,6,1,2,0,88,6
12/04/14,2013,West Brom,Tottenham,3.1,3.6,2.38,3.0,3.0,D,0,1,4,7,0,1,19,50,0,3,0,9,0,2,19,50
12/04/14,2013,Sunderland,Everton,4.75,3.7,1.83,0.0,1.0,A,0,2,1,4,0,1,20,20,2,1,6,2,2,0,20,20
12/04/14,2013,Stoke,Newcastle,2.1,3.4,3.9,1.0,0.0,H,3,0,5,1,1,0,50,38,1,2,4,6,1,1,50,38
12/04/14,2013,Southampton,Cardiff,1.45,4.75,8.0,0.0,1.0,A,2,1,8,5,2,1,44,31,0,2,4,6,0,0,44,31
12/04/14,2013,Fulham,Norwich,2.15,3.5,3.6,1.0,0.0,H,1,2,3,6,0,2,25,6,0,3,3,11,0,3,25,6
12/04/14,2013,Crystal Palace,Aston Villa,2.15,3.3,3.9,1.0,0.0,H,1,2,1,3,0,1,44,12,0,2,1,5,0,1,44,12
07/04/14,2013,Tottenham,Sunderland,1.57,4.2,6.5,5.0,1.0,H,2,1,4,3,0,0,50,19,0,3,2,8,0,2,50,19
06/04/14,2013,West Ham,Liverpool,9.0,5.0,1.4,1.0,2.0,A,2,1,5,4,1,1,38,19,3,0,12,3,3,0,38,19
06/04/14,2013,Everton,Arsenal,2.5,3.4,3.0,3.0,0.0,H,3,0,6,3,0,0,73,20,1,2,1,7,0,1,73,20
05/04/14,2013,Norwich,West Brom,2.4,3.3,3.25,0.0,1.0,A,2,0,4,1,1,0,38,38,1,2,3,6,0,2,38,38
05/04/14,2013,Newcastle,Man United,4.2,3.7,1.95,0.0,4.0,A,2,1,2,3,0,1,44,19,3,0,7,0,3,0,44,19
05/04/14,2013,Man City,Southampton,1.33,5.75,10.0,4.0,1.0,H,2,1,6,1,1,0,93,0,1,2,4,6,0,1,93,0
05/04/14,2013,Hull,Swansea,2.75,3.3,2.8,1.0,0.0,H,1,2,3,6,1,2,38,25,0,2,7,9,0,0,38,25
