Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
20/09/15,2015,Charleroi,Anderlecht,3.7,3.5,1.95,1,1,D,1,0,2,1,0,0,33,67,2,1,6,3,2,1,33,67
19/09/15,2015,Westerlo,St Truiden,2.45,3.1,3.0,0,3,A,1,1,4,6,0,1,33,33,1,2,2,2,1,0,33,33
19/09/15,2015,Oud-Heverlee Leuven,Waregem,2.63,3.3,2.6,2,3,A,2,1,3,2,1,1,67,0,1,2,4,4,1,0,67,0
19/09/15,2015,Oostende,Kortrijk,1.91,3.5,4.0,1,0,H,2,1,5,4,1,1,75,0,1,2,3,4,0,0,75,0
19/09/15,2015,Lokeren,Mouscron-Peruwelz,1.5,4.1,6.5,1,2,A,1,1,5,4,1,0,33,33,0,2,5,8,0,1,33,33
18/09/15,2015,Genk,Mechelen,1.83,3.6,4.2,3,1,H,3,0,7,2,2,0,100,0,0,2,2,7,0,2,100,0
13/09/15,2015,Standard,Lokeren,1.8,3.75,4.1,0,1,A,2,1,4,3,0,0,67,0,0,2,1,4,0,1,67,0
13/09/15,2015,St Truiden,Charleroi,2.5,3.2,2.88,1,1,D,2,0,6,3,1,0,67,33,0,2,2,6,0,2,67,33
13/09/15,2015,Anderlecht,Genk,1.62,4.0,5.0,0,0,D,2,0,5,3,0,0,67,33,0,2,1,4,0,1,67,33
12/09/15,2015,Waregem,Gent,3.5,3.4,2.05,1,1,D,2,0,5,1,2,0,67,33,0,0,2,2,0,0,67,33
12/09/15,2015,Kortrijk,Oud-Heverlee Leuven,1.95,3.5,3.8,0,0,D,1,0,2,1,0,0,33,67,0,3,4,8,0,1,33,67
11/09/15,2015,Mouscron-Peruwelz,Club Brugge,5.75,4.2,1.53,2,1,H,0,2,1,4,0,1,0,33,0,2,1,4,0,1,0,33
15/03/15,2014,Westerlo,Club Brugge,7.0,4.33,1.44,1,3,A,2,1,5,2,1,0,36,36,1,2,4,4,1,1,36,36
15/03/15,2014,Waregem,Oostende,1.91,3.6,3.75,1,4,A,0,2,5,7,0,0,29,21,1,1,2,4,0,1,29,21
15/03/15,2014,Waasland-Beveren,Lokeren,2.7,3.4,2.5,0,0,D,1,1,3,3,0,0,36,14,1,1,2,2,0,0,36,14
15/03/15,2014,Standard,Genk,2.05,3.4,3.5,1,0,H,3,0,7,2,1,0,50,14,2,1,4,2,1,0,50,14
15/03/15,2014,Lierse,Kortrijk,4.33,3.75,1.75,0,0,D,1,2,4,6,0,1,21,36,1,2,3,3,1,1,21,36
15/03/15,2014,Charleroi,Mouscron-Peruwelz,1.57,3.8,6.0,2,0,H,2,0,2,0,0,0,50,21,0,3,0,7,0,2,50,21
15/03/15,2014,Cercle Brugge,Mechelen,2.7,3.4,2.5,2,3,A,0,2,2,7,0,2,29,14,1,0,6,5,0,0,29,14
15/03/15,2014,Anderlecht,Gent,1.83,3.5,4.33,1,2,A,1,0,3,1,1,0,57,36,1,0,4,3,0,0,57,36
07/03/15,2014,Oostende,Waasland-Beveren,1.91,3.4,4.0,4,3,H,0,3,2,11,0,2,36,21,0,2,3,5,0,0,36,21
07/03/15,2014,Mouscron-Peruwelz,Westerlo,2.15,3.4,3.3,1,0,H,0,3,1,7,0,2,36,14,1,2,3,11,1,2,36,14
07/03/15,2014,Mechelen,Standard,3.75,3.4,2.0,1,0,H,1,1,2,2,0,0,43,43,1,0,5,4,0,0,43,43
07/03/15,2014,Lokeren,Anderlecht,3.8,3.3,2.0,1,2,A,1,0,5,4,0,0,50,36,2,1,3,2,1,1,50,36
07/03/15,2014,Kortrijk,Cercle Brugge,1.4,4.5,8.0,1,0,H,2,0,8,0,2,0,50,14,0,3,1,4,0,0,50,14
07/03/15,2014,Gent,Lierse,1.25,5.75,11.0,2,1,H,3,0,9,2,2,0,57,21,1,2,4,7,0,1,57,21
07/03/15,2014,Genk,Waregem,1.83,3.5,4.33,3,2,H,1,1,2,2,0,0,50,36,1,0,5,3,1,0,50,36
07/03/15,2014,Club Brugge,Charleroi,1.55,3.75,6.5,1,0,H,2,0,6,1,2,0,64,36,1,0,3,1,1,0,64,36
01/03/15,2014,Waasland-Beveren,Gent,5.5,3.75,1.62,0,1,A,1,1,4,5,0,1,38,15,1,0,6,4,1,0,38,15
01/03/15,2014,Club Brugge,Mouscron-Peruwelz,1.18,6.5,15.0,3,0,H,1,0,4,2,1,0,62,38,0,3,0,6,0,2,62,38
01/03/15,2014,Anderlecht,Kortrijk,1.62,3.75,5.5,2,0,H,1,0,4,1,1,0,54,38,2,1,10,2,2,0,54,38
28/02/15,2014,Westerlo,Oostende,2.4,3.2,3.0,3,0,H,1,1,3,3,0,0,31,38,1,1,2,3,0,1,31,38
28/02/15,2014,Waregem,Mechelen,2.1,3.5,3.3,2,3,A,0,2,4,7,0,1,31,23,0,0,4,4,0,0,31,23
28/02/15,2014,Lierse,Genk,3.75,3.4,2.0,0,2,A,1,1,5,5,0,0,23,38,1,1,3,3,0,0,23,38
28/02/15,2014,Charleroi,Lokeren,2.38,3.3,2.9,1,0,H,1,1,1,2,0,1,46,23,2,0,3,1,0,0,46,23
27/02/15,2014,Standard,Cercle Brugge,1.29,5.25,10.0,1,0,H,3,0,8,2,2,0,46,15,1,2,3,3,1,0,46,15
22/02/15,2014,Mechelen,Lierse,1.44,4.5,6.5,2,1,H,1,1,1,1,0,0,38,46,1,2,3,11,0,2,38,46
22/02/15,2014,Gent,Club Brugge,2.4,3.5,2.75,2,1,H,2,1,8,3,2,0,54,23,2,1,9,2,2,1,54,23
22/02/15,2014,Genk,Anderlecht,3.0,3.2,2.38,0,1,A,2,0,4,1,1,0,54,38,2,1,4,2,2,1,54,38
21/02/15,2014,Oostende,Charleroi,2.6,3.25,2.7,1,3,A,1,2,3,8,1,1,38,23,1,0,3,1,1,0,38,23
21/02/15,2014,Lokeren,Mouscron-Peruwelz,1.4,4.5,8.0,1,0,H,0,1,5,6,0,0,46,38,0,3,0,6,0,2,46,38
21/02/15,2014,Kortrijk,Westerlo,1.44,4.2,7.5,6,0,H,1,1,4,3,1,0,46,15,1,2,3,9,1,2,46,15
21/02/15,2014,Cercle Brugge,Waregem,3.4,3.4,2.1,2,2,D,1,2,1,5,0,2,31,8,2,0,4,1,1,0,31,8
20/02/15,2014,Standard,Waasland-Beveren,1.3,5.0,10.0,3,2,H,3,0,7,0,3,0,42,17,0,2,1,3,0,0,42,17
15/02/15,2014,Club Brugge,Lokeren,1.53,3.8,6.5,1,1,D,2,0,7,2,2,0,67,33,2,1,2,2,0,1,67,33
15/02/15,2014,Charleroi,Gent,3.5,3.25,2.1,0,0,D,2,1,7,2,1,1,50,17,2,0,9,6,1,0,50,17
15/02/15,2014,Anderlecht,Mechelen,1.44,4.33,7.0,1,1,D,2,0,7,0,2,0,58,33,0,0,4,4,0,0,58,33
14/02/15,2014,Waregem,Standard,2.8,3.25,2.5,1,1,D,0,3,4,9,0,2,33,17,2,0,6,4,0,0,33,17
14/02/15,2014,Waasland-Beveren,Kortrijk,4.0,3.6,1.85,1,0,H,0,2,3,7,0,2,33,17,3,0,12,2,2,0,33,17
14/02/15,2014,Mouscron-Peruwelz,Oostende,2.38,3.25,3.0,0,1,A,0,3,1,7,0,2,38,15,0,2,2,6,0,2,38,15
14/02/15,2014,Lierse,Cercle Brugge,2.0,3.4,3.75,2,1,H,0,2,3,10,0,1,17,42,1,2,2,3,1,1,17,42
13/02/15,2014,Westerlo,Genk,3.1,3.3,2.3,1,2,A,1,0,3,2,0,0,33,42,0,2,2,6,0,1,33,42
08/02/15,2014,Kortrijk,Club Brugge,3.1,3.5,2.2,2,0,H,1,1,5,3,1,0,42,17,3,0,12,1,3,0,42,17
08/02/15,2014,Genk,Waasland-Beveren,1.44,4.2,7.5,1,0,H,2,0,6,1,2,0,50,42,1,1,3,3,0,0,50,42
08/02/15,2014,Cercle Brugge,Anderlecht,7.5,4.2,1.45,0,2,A,2,1,3,4,0,1,33,8,1,2,4,6,1,2,33,8
07/02/15,2014,Waregem,Lierse,1.44,4.2,7.5,2,3,A,1,2,3,6,0,2,36,18,0,3,1,11,0,2,36,18
07/02/15,2014,Oostende,Lokeren,3.2,3.25,2.25,0,1,A,2,1,5,8,1,1,42,25,1,2,1,3,0,1,42,25
07/02/15,2014,Mechelen,Charleroi,2.1,3.3,3.5,0,0,D,1,1,1,1,0,0,42,42,2,0,6,2,2,0,42,42
07/02/15,2014,Gent,Westerlo,1.36,4.6,8.5,4,0,H,1,1,4,3,1,0,50,25,1,1,6,8,1,1,50,25
06/02/15,2014,Standard,Mouscron-Peruwelz,1.33,5.5,7.5,3,0,H,2,1,5,3,2,1,36,18,0,3,1,5,0,1,36,18
03/02/15,2014,Genk,Oostende,1.62,3.8,5.5,1,1,D,3,0,8,0,3,0,55,36,0,3,1,8,0,3,55,36
01/02/15,2014,Lokeren,Gent,2.45,3.3,2.8,3,3,D,0,1,2,3,0,0,50,33,2,0,6,3,1,0,50,33
01/02/15,2014,Lierse,Standard,5.0,3.75,1.67,2,3,A,0,1,4,10,0,1,18,45,2,0,4,2,0,0,18,45
01/02/15,2014,Anderlecht,Waregem,1.44,4.33,7.0,0,0,D,3,0,10,0,3,0,64,27,2,1,5,3,1,0,64,27
31/01/15,2014,Westerlo,Cercle Brugge,1.91,3.4,4.0,1,0,H,0,1,3,4,0,0,27,45,1,1,2,2,1,1,27,45
31/01/15,2014,Waasland-Beveren,Mechelen,3.0,3.4,2.3,2,2,D,0,3,2,8,0,3,36,9,0,1,2,5,0,1,36,9
31/01/15,2014,Mouscron-Peruwelz,Kortrijk,3.5,3.4,2.05,0,3,A,1,2,5,6,1,1,42,17,2,1,9,5,1,1,42,17
31/01/15,2014,Charleroi,Genk,2.4,3.4,2.8,1,0,H,1,2,6,3,1,1,45,18,0,1,2,5,0,1,45,18
30/01/15,2014,Club Brugge,Oostende,1.18,6.5,15.0,2,0,H,2,0,7,3,1,0,64,36,0,2,1,6,0,2,64,36
25/01/15,2014,Standard,Anderlecht,2.63,3.5,2.5,2,0,H,1,2,3,5,1,2,30,20,1,2,5,7,1,2,30,20
25/01/15,2014,Gent,Oostende,1.4,4.5,8.0,3,1,H,1,1,5,2,1,0,45,27,0,2,0,4,0,1,45,27
25/01/15,2014,Cercle Brugge,Club Brugge,8.0,4.75,1.36,0,3,A,2,1,3,2,0,0,36,9,2,0,11,3,2,0,36,9
24/01/15,2014,Waregem,Westerlo,1.62,3.9,5.25,1,3,A,2,1,4,4,0,1,40,20,0,1,3,7,0,1,40,20
24/01/15,2014,Mechelen,Lokeren,2.5,3.3,2.8,0,1,A,1,0,1,0,0,0,45,45,0,2,1,4,0,1,45,45
24/01/15,2014,Lierse,Waasland-Beveren,2.05,3.4,3.5,1,1,D,0,1,4,10,0,1,20,40,1,2,4,6,0,1,20,40
24/01/15,2014,Kortrijk,Charleroi,1.95,3.5,3.75,0,0,D,2,1,8,4,2,0,45,9,3,0,9,4,2,0,45,9
23/01/15,2014,Genk,Mouscron-Peruwelz,1.57,3.8,6.0,2,0,H,2,1,6,2,2,1,50,40,0,3,2,5,0,0,50,40
18/01/15,2014,Westerlo,Standard,4.75,3.6,1.75,1,1,D,0,2,4,6,0,0,30,40,2,1,5,4,0,0,30,40
18/01/15,2014,Lokeren,Genk,1.95,3.3,4.0,1,1,D,0,1,1,2,0,0,55,27,1,1,2,4,0,1,55,27
18/01/15,2014,Anderlecht,Lierse,1.2,7.0,11.0,3,0,H,2,0,9,2,2,0,60,30,0,3,2,10,0,1,60,30
17/01/15,2014,Waasland-Beveren,Waregem,2.88,3.4,2.38,1,3,A,1,2,3,6,0,2,40,10,1,2,3,5,0,1,40,10
17/01/15,2014,Oostende,Kortrijk,2.63,3.3,2.63,1,7,A,3,0,7,3,1,0,45,27,2,1,4,4,1,1,45,27
17/01/15,2014,Mouscron-Peruwelz,Gent,4.2,3.6,1.83,1,3,A,2,1,6,4,1,0,45,18,1,1,4,4,0,0,45,18
17/01/15,2014,Charleroi,Cercle Brugge,1.55,4.0,5.75,0,2,A,2,1,9,2,2,0,50,20,0,2,0,6,0,2,50,20
16/01/15,2014,Club Brugge,Mechelen,1.4,4.5,7.5,1,1,D,3,0,10,4,2,0,70,30,0,2,1,7,0,2,70,30
27/12/14,2014,Standard,Lokeren,2.0,3.5,3.6,2,0,H,1,2,3,5,1,2,22,22,0,1,2,3,0,0,22,22
27/12/14,2014,Cercle Brugge,Waasland-Beveren,2.25,3.25,3.2,1,0,H,1,2,2,6,0,1,30,10,1,2,4,8,0,2,30,10
26/12/14,2014,Waregem,Charleroi,2.2,3.4,3.2,1,3,A,3,0,5,1,1,0,44,22,3,0,8,3,2,0,44,22
26/12/14,2014,Mechelen,Mouscron-Peruwelz,1.85,3.8,3.8,1,0,H,0,0,1,1,0,0,40,50,1,2,5,5,1,0,40,50
26/12/14,2014,Lierse,Club Brugge,8.0,4.5,1.4,0,6,A,0,1,4,5,0,0,22,44,1,0,5,3,1,0,22,44
26/12/14,2014,Kortrijk,Gent,2.63,3.3,2.63,2,3,A,3,0,7,1,2,0,50,10,1,1,2,2,0,0,50,10
26/12/14,2014,Anderlecht,Westerlo,1.2,6.5,13.0,4,0,H,1,0,6,3,1,0,56,33,0,1,3,8,0,1,56,33
21/12/14,2014,Lokeren,Kortrijk,1.83,3.5,4.2,1,2,A,1,0,3,0,1,0,60,30,2,1,6,3,2,1,60,30
21/12/14,2014,Gent,Standard,2.0,3.4,3.75,1,2,A,1,1,4,2,1,1,50,30,2,1,5,3,1,0,50,30
21/12/14,2014,Club Brugge,Genk,1.4,4.5,7.5,4,1,H,3,0,11,3,2,0,67,33,1,1,1,2,0,1,67,33
20/12/14,2014,Westerlo,Mechelen,2.75,3.3,2.5,1,1,D,0,3,4,8,0,1,33,33,0,3,0,8,0,3,33,33
20/12/14,2014,Waasland-Beveren,Anderlecht,5.5,4.0,1.57,0,2,A,2,1,4,4,0,1,44,11,1,2,5,7,1,2,44,11
20/12/14,2014,Oostende,Cercle Brugge,1.62,3.75,5.5,2,0,H,2,1,6,6,0,1,40,30,0,1,1,5,0,1,40,30
20/12/14,2014,Mouscron-Peruwelz,Waregem,2.38,3.5,2.8,0,1,A,2,1,6,5,1,1,50,20,1,2,5,6,1,1,50,20
20/12/14,2014,Charleroi,Lierse,1.67,3.75,5.0,6,0,H,1,1,3,2,1,0,44,22,0,3,2,5,0,0,44,22
14/12/14,2014,Waregem,Lokeren,2.5,3.4,2.7,1,0,H,2,1,5,3,1,0,38,25,0,0,4,4,0,0,38,25
14/12/14,2014,Standard,Club Brugge,2.6,3.5,2.55,1,3,A,1,2,3,4,1,1,25,25,1,0,6,3,1,0,25,25
14/12/14,2014,Anderlecht,Oostende,1.36,4.75,8.0,3,0,H,0,1,3,5,0,1,50,38,0,2,0,3,0,1,50,38
13/12/14,2014,Waasland-Beveren,Charleroi,2.7,3.25,2.6,1,3,A,2,1,3,2,0,0,50,12,2,1,7,7,1,1,50,12
13/12/14,2014,Lierse,Westerlo,2.1,3.5,3.25,3,3,D,0,2,1,3,0,0,25,38,0,2,0,9,0,2,25,38
13/12/14,2014,Genk,Kortrijk,2.1,3.4,3.4,3,0,H,2,1,6,2,2,1,44,44,2,1,7,2,2,0,44,44
13/12/14,2014,Cercle Brugge,Mouscron-Peruwelz,2.6,3.4,2.63,2,1,H,0,3,0,6,0,1,22,11,1,1,4,3,1,0,22,11
12/12/14,2014,Mechelen,Gent,2.88,3.4,2.38,0,0,D,0,0,2,2,0,0,44,44,1,1,4,4,0,0,44,44
07/12/14,2014,Gent,Genk,1.83,3.6,4.2,0,0,D,2,1,8,3,2,1,56,22,2,1,2,2,0,1,56,22
07/12/14,2014,Club Brugge,Waregem,1.44,4.33,7.0,2,1,H,2,0,11,4,2,0,62,38,1,1,5,5,1,1,62,38
07/12/14,2014,Charleroi,Standard,2.7,3.4,2.5,0,1,A,2,0,5,1,2,0,50,25,2,1,5,3,1,0,50,25
06/12/14,2014,Oostende,Lierse,1.75,3.75,4.5,2,1,H,2,1,8,5,1,1,33,33,0,3,1,6,0,1,33,33
06/12/14,2014,Mouscron-Peruwelz,Anderlecht,4.75,3.6,1.73,4,2,H,1,2,3,7,0,2,44,22,2,1,6,5,1,1,44,22
06/12/14,2014,Lokeren,Cercle Brugge,1.45,4.33,7.0,0,0,D,2,0,8,2,2,0,67,22,1,1,3,6,0,1,67,22
06/12/14,2014,Kortrijk,Mechelen,2.0,3.4,3.75,3,0,H,2,1,6,4,1,0,44,11,1,2,1,5,0,2,44,11
05/12/14,2014,Westerlo,Waasland-Beveren,2.25,3.4,3.1,1,2,A,1,2,5,7,0,1,38,38,0,3,3,11,0,3,38,38
30/11/14,2014,Standard,Kortrijk,1.57,4.0,5.5,0,2,A,1,1,5,4,1,0,29,29,2,1,7,2,2,0,29,29
30/11/14,2014,Lierse,Lokeren,4.0,3.6,1.85,1,1,D,1,2,3,3,1,0,29,29,0,0,4,4,0,0,29,29
30/11/14,2014,Anderlecht,Club Brugge,2.3,3.3,3.1,2,2,D,0,1,1,3,0,1,57,29,2,0,7,2,2,0,57,29
29/11/14,2014,Westerlo,Charleroi,2.6,3.3,2.63,2,3,A,1,1,3,4,0,1,43,43,1,1,6,7,1,1,43,43
29/11/14,2014,Waasland-Beveren,Mouscron-Peruwelz,2.2,3.3,3.3,2,1,H,2,1,2,1,0,0,43,14,1,1,3,4,1,1,43,14
29/11/14,2014,Mechelen,Oostende,1.91,3.4,4.0,0,0,D,0,0,3,3,0,0,50,38,0,3,1,6,0,2,50,38
29/11/14,2014,Cercle Brugge,Genk,4.0,3.4,1.91,0,1,A,0,3,1,7,0,1,25,12,1,1,1,2,0,1,25,12
28/11/14,2014,Waregem,Gent,2.7,3.4,2.5,2,1,H,1,2,3,4,1,1,29,29,1,0,3,2,0,0,29,29
23/11/14,2014,Oostende,Standard,3.75,3.4,2.0,3,2,H,1,1,5,3,1,1,25,38,3,0,5,0,2,0,25,38
23/11/14,2014,Kortrijk,Waregem,2.25,3.5,3.0,3,1,H,2,1,5,4,0,0,38,12,2,0,6,3,1,0,38,12
23/11/14,2014,Genk,Mechelen,2.0,3.4,3.75,3,0,H,2,1,6,3,2,1,38,50,1,1,2,3,0,1,38,50
22/11/14,2014,Mouscron-Peruwelz,Lierse,1.95,3.5,3.75,2,1,H,0,2,3,8,0,2,38,25,1,2,2,5,0,1,38,25
22/11/14,2014,Lokeren,Westerlo,1.33,5.25,8.0,0,0,D,2,1,9,5,2,1,75,12,0,3,1,12,0,3,75,12
22/11/14,2014,Gent,Cercle Brugge,1.29,5.5,10.0,4,0,H,1,1,6,5,1,1,50,25,1,1,3,3,0,0,50,25
22/11/14,2014,Club Brugge,Waasland-Beveren,1.17,7.0,15.0,4,2,H,2,0,10,2,2,0,57,43,0,3,2,9,0,2,57,43
22/11/14,2014,Charleroi,Anderlecht,4.2,3.75,1.8,3,1,H,1,1,2,2,1,1,43,29,2,0,6,3,1,0,43,29
09/11/14,2014,Lokeren,Waasland-Beveren,1.36,4.5,9.0,3,0,H,2,1,9,6,2,1,71,14,0,3,2,8,0,2,71,14
09/11/14,2014,Gent,Anderlecht,2.6,3.3,2.63,0,2,A,1,0,7,4,1,0,57,29,2,0,6,3,1,0,57,29
09/11/14,2014,Genk,Standard,2.5,3.3,2.75,0,2,A,2,0,7,2,2,0,43,57,2,1,3,3,1,1,43,57
09/11/14,2014,Club Brugge,Westerlo,1.25,5.75,11.0,5,0,H,2,0,10,2,2,0,50,50,1,2,3,8,0,2,50,50
08/11/14,2014,Mouscron-Peruwelz,Charleroi,2.38,3.4,2.88,0,2,A,0,1,4,7,0,1,43,29,0,1,5,8,0,1,43,29
08/11/14,2014,Mechelen,Cercle Brugge,1.44,4.33,7.0,1,1,D,1,0,4,2,1,0,57,29,1,2,4,5,0,0,57,29
08/11/14,2014,Kortrijk,Lierse,1.67,3.8,5.0,1,0,H,2,1,7,4,1,0,29,14,1,1,4,6,0,1,29,14
07/11/14,2014,Oostende,Waregem,2.38,3.3,2.9,1,3,A,1,0,6,2,1,0,29,43,1,1,4,5,0,1,29,43
02/11/14,2014,Westerlo,Mouscron-Peruwelz,1.75,3.75,4.33,1,3,A,2,0,8,2,1,0,50,50,0,2,0,4,0,1,50,50
02/11/14,2014,Lierse,Gent,4.75,3.6,1.73,0,1,A,1,1,5,4,1,0,33,33,1,0,5,3,1,0,33,33
02/11/14,2014,Charleroi,Club Brugge,4.75,3.6,1.73,0,0,D,2,1,4,3,1,1,50,17,2,0,9,4,2,0,50,17
01/11/14,2014,Waasland-Beveren,Oostende,3.2,3.3,2.25,1,0,H,1,2,1,3,0,1,33,17,1,2,6,8,1,2,33,17
01/11/14,2014,Standard,Mechelen,1.62,3.8,5.5,2,0,H,0,2,6,9,0,1,17,33,1,1,4,4,0,0,17,33
01/11/14,2014,Cercle Brugge,Kortrijk,3.2,3.5,2.15,0,4,A,0,3,2,5,0,0,29,14,1,2,3,7,1,1,29,14
01/11/14,2014,Anderlecht,Lokeren,1.62,4.0,5.25,1,1,D,1,1,3,4,0,1,67,17,1,0,6,5,0,0,67,17
31/10/14,2014,Waregem,Genk,2.4,3.4,2.8,2,0,H,0,3,2,8,0,2,17,33,2,0,3,1,0,0,17,33
30/10/14,2014,Mouscron-Peruwelz,Club Brugge,4.5,3.75,1.73,1,4,A,0,1,4,5,0,0,50,33,1,0,6,4,1,0,50,33
29/10/14,2014,Oostende,Westerlo,1.91,3.6,3.75,4,0,H,0,1,3,5,0,1,17,50,1,2,5,9,0,2,17,50
29/10/14,2014,Lokeren,Charleroi,1.65,3.75,5.25,5,2,H,2,1,7,6,1,1,67,17,0,1,3,4,0,0,67,17
29/10/14,2014,Kortrijk,Anderlecht,4.2,3.6,1.83,2,3,A,2,1,7,4,1,0,33,17,1,0,5,3,1,0,33,17
29/10/14,2014,Gent,Waasland-Beveren,1.4,4.5,7.5,4,1,H,1,0,4,3,0,0,50,33,1,2,5,5,1,1,50,33
29/10/14,2014,Cercle Brugge,Standard,4.0,3.6,1.85,0,1,A,1,2,3,4,0,0,33,17,2,1,4,3,2,1,33,17
28/10/14,2014,Mechelen,Waregem,2.0,3.6,3.5,1,1,D,2,0,8,3,2,0,67,17,1,2,4,6,0,1,67,17
28/10/14,2014,Genk,Lierse,1.5,4.33,6.0,3,0,H,1,0,5,3,1,0,33,67,1,1,5,9,0,1,33,67
26/10/14,2014,Mouscron-Peruwelz,Lokeren,3.3,3.4,2.15,2,2,D,1,1,6,3,1,0,60,20,1,1,4,4,0,0,60,20
26/10/14,2014,Club Brugge,Gent,1.8,3.75,4.2,2,2,D,2,0,10,2,2,0,60,40,1,1,5,4,1,0,60,40
26/10/14,2014,Anderlecht,Standard,1.57,3.9,5.5,0,2,A,2,0,4,2,0,0,80,20,1,1,3,4,1,1,80,20
25/10/14,2014,Westerlo,Kortrijk,2.1,3.4,3.4,2,1,H,1,0,8,3,1,0,40,60,2,1,3,5,1,1,40,60
25/10/14,2014,Waregem,Cercle Brugge,1.67,3.75,5.0,1,2,A,0,2,2,7,0,2,20,40,0,3,2,8,0,1,20,40
25/10/14,2014,Waasland-Beveren,Genk,3.4,3.4,2.1,0,1,A,2,1,3,2,1,1,40,20,1,0,3,2,0,0,40,20
25/10/14,2014,Charleroi,Oostende,2.15,3.4,3.3,2,0,H,2,1,4,3,1,1,40,20,2,1,8,6,2,1,40,20
24/10/14,2014,Lierse,Mechelen,2.7,3.25,2.6,0,1,A,1,1,5,5,1,1,40,40,0,2,3,6,0,1,40,40
19/10/14,2014,Standard,Waregem,1.62,3.8,5.5,1,2,A,0,1,7,9,0,1,20,40,0,2,4,7,0,1,20,40
19/10/14,2014,Lokeren,Club Brugge,2.7,3.4,2.5,1,3,A,2,0,7,4,1,0,80,20,0,1,4,6,0,1,80,20
19/10/14,2014,Genk,Westerlo,1.8,3.75,4.2,3,1,H,1,0,5,4,0,0,20,80,1,1,6,8,0,1,20,80
18/10/14,2014,Oostende,Mouscron-Peruwelz,1.8,3.7,4.2,0,0,D,0,1,4,6,0,1,20,40,0,2,1,5,0,1,20,40
18/10/14,2014,Mechelen,Anderlecht,3.6,3.5,2.0,1,1,D,3,0,10,3,3,0,80,0,1,0,6,4,1,0,80,0
18/10/14,2014,Kortrijk,Waasland-Beveren,1.8,3.5,4.5,2,1,H,1,2,5,5,1,1,20,20,1,2,4,4,1,1,20,20
18/10/14,2014,Gent,Charleroi,1.62,3.8,5.5,2,2,D,1,1,2,2,0,0,60,20,1,1,3,2,1,0,60,20
18/10/14,2014,Cercle Brugge,Lierse,2.05,3.6,3.3,1,2,A,2,1,3,2,0,0,40,20,0,2,3,10,0,2,40,20
05/10/14,2014,Lokeren,Oostende,1.8,3.5,4.5,3,1,H,2,0,6,3,1,0,75,25,3,0,8,3,2,0,75,25
05/10/14,2014,Club Brugge,Standard,1.91,3.3,4.2,3,0,H,1,0,8,3,1,0,50,50,1,1,5,6,1,1,50,50
05/10/14,2014,Anderlecht,Genk,1.57,4.0,5.5,0,0,D,3,0,5,2,0,0,100,0,1,0,4,3,0,0,100,0
04/10/14,2014,Waasland-Beveren,Cercle Brugge,2.0,3.4,3.75,1,0,H,1,1,3,3,1,1,25,25,0,2,3,8,0,1,25,25
04/10/14,2014,Mouscron-Peruwelz,Mechelen,2.38,3.5,2.8,1,1,D,2,1,10,4,2,0,75,0,0,3,2,7,0,2,75,0
04/10/14,2014,Lierse,Waregem,3.4,3.4,2.1,3,1,H,0,1,4,6,0,1,25,50,0,2,4,7,0,1,25,50
04/10/14,2014,Charleroi,Kortrijk,2.05,3.4,3.5,0,2,A,2,0,6,3,1,0,50,25,2,1,3,6,0,1,50,25
03/10/14,2014,Westerlo,Gent,3.0,3.4,2.3,0,0,D,1,0,10,5,1,0,50,50,2,1,6,4,1,0,50,50
28/09/14,2014,Standard,Lierse,1.29,5.0,11.0,2,2,D,0,2,5,8,0,1,25,25,0,3,1,10,0,3,25,25
28/09/14,2014,Oostende,Club Brugge,3.6,3.5,2.0,2,2,D,1,1,4,4,1,1,25,25,0,1,3,5,0,1,25,25
28/09/14,2014,Gent,Lokeren,1.85,3.5,4.2,1,1,D,2,1,4,2,1,0,75,0,1,1,3,3,0,0,75,0
27/09/14,2014,Waregem,Anderlecht,3.75,3.6,1.91,0,2,A,0,1,3,6,0,1,25,50,0,0,6,6,0,0,25,50
27/09/14,2014,Mechelen,Waasland-Beveren,1.75,3.5,4.75,2,0,H,2,1,9,5,2,0,75,0,1,1,6,4,1,0,75,0
27/09/14,2014,Kortrijk,Mouscron-Peruwelz,2.1,3.4,3.4,3,0,H,0,2,3,6,0,1,0,25,0,1,3,4,0,0,0,25
27/09/14,2014,Genk,Charleroi,1.8,3.8,4.0,1,1,D,1,0,4,3,0,0,25,75,1,2,2,2,1,0,25,75
27/09/14,2014,Cercle Brugge,Westerlo,2.6,3.4,2.6,1,2,A,2,1,2,1,0,0,50,25,0,1,5,8,0,1,50,25
21/09/14,2014,Waasland-Beveren,Standard,4.33,3.6,1.8,0,2,A,1,1,3,3,1,1,33,33,1,1,6,8,0,1,33,33
21/09/14,2014,Lokeren,Mechelen,1.85,3.5,4.2,3,2,H,2,0,5,2,1,0,67,33,0,3,1,7,0,3,67,33
21/09/14,2014,Club Brugge,Kortrijk,1.4,4.0,10.0,5,0,H,1,0,4,3,0,0,33,67,2,1,3,3,0,1,33,67
20/09/14,2014,Westerlo,Lierse,1.73,3.5,5.0,6,1,H,1,0,5,4,0,0,33,67,0,3,0,5,0,2,33,67
20/09/14,2014,Oostende,Gent,3.0,3.25,2.38,1,3,A,1,1,3,3,1,1,33,33,1,1,3,3,0,0,33,33
